
[00:00:00.000 --> 00:00:02.900]   Aloha, everyone and welcome to another Tinkers Academy video.
[00:30:56.200 --> 00:31:05.200]   And I'm looking for a Vibe machine, right, just to see where, you know, what they run and because you were talking about it and you got me all excited about it.
[00:31:05.200 --> 00:31:06.200]   And you were excited.
[00:31:06.200 --> 00:31:15.200]   Oh, I was because I, because I moved from Hawaii and I got rid of my Likovsky multi wave oscillator, because it was just too freaking heavy to move right. It was just not worth the price.
[00:31:15.200 --> 00:31:23.200]   And I found someone that wanted it. And so I just, I sold it real cheap to the guy. And so I didn't have one. I didn't have a big, you know, toy.
[00:31:23.200 --> 00:31:33.200]   I sold my favorite toy. And so I was jonesing for a new toy. And so I went on eBay. And there was a guy in Colorado. I live in Missouri. The guy was in Colorado.
[00:31:33.200 --> 00:31:44.200]   And he was selling a nova light, which, which is the sister machine to this guy from a, it's just made by a different guy. Same thing. And almost the same thing.
[00:31:44.200 --> 00:31:53.200]   Anyway, so the guy in Colorado, he's saying, I mean, he had an ad on eBay. And he was selling it for like, I think it was like four grand. It was like, yeah, four grand.
[00:31:53.200 --> 00:32:01.200]   And I'm like, no kidding. Cause I know these things brand New York, like 12 or 13,000. So I just said, Hey, you know, I contacted the guy and I'm like, you know, I'll come pick it up.
[00:32:01.200 --> 00:32:12.200]   And he's like, sure, come on over. And that led to a three day 1500 mile journey. Me, my dogs. And I dragged my daughter along as navigator.
[00:32:12.200 --> 00:32:24.200]   And we went and picked that thing up the week before Christmas. I love it. I love you every day. I love that thing. It's my favorite toy. Okay, somebody going back to your start.
[00:32:24.200 --> 00:32:30.200]   So now we use ours. Like we were, we've been using it until we moved three times a day.
[00:32:30.200 --> 00:32:51.200]   Okay. So the idea of this thing though, is that people would actually, if I recall from Jean Coons, the inventor of the quantum pulse, he mentioned in an interview that I think it was like 60% of his, his customers were, were clinics and practitioners and then 40% were private individuals.
[00:32:51.200 --> 00:33:06.200]   And so the whole idea behind having it as a business tool was, they called them vibe centers back in the day, right, where you have a vibe machine and you'd have it in your clinic and people would sit around it just like with the biocharger, right?
[00:33:06.200 --> 00:33:16.200]   They never, there's this newer model of this thing called the biocharger. And so, so that's kind of what you set up in your home was a vibe center, right, where people come and use the machine.
[00:33:16.200 --> 00:33:28.200]   So, are you going to be, just my question, are you moving, you're in between houses. So in your new location, are you going to be, you know, setting up another vibe center to share this with people? Yes.
[00:33:28.200 --> 00:33:31.200]   Oh, cool. Okay, cool. And you're in Indiana, right?
[00:33:31.200 --> 00:33:40.200]   Or Indiana, right? Okay, so yeah. So if anyone's interested in, in your in Indiana, contact Rich, if you want to try a session with the vibe machine.
[00:33:40.200 --> 00:33:45.200]   But you also, you also plug people into your aqua care why they're doing that.
[00:33:45.200 --> 00:33:50.200]   They can. Cool. Absolutely. Lots of toys. Lots of toys.
[00:33:50.200 --> 00:33:57.200]   Which are all shown on our website. Yeah, it's kind of, it's very expensive to talk to Rich personally, guys.
[00:33:57.200 --> 00:33:59.200]   That cost me five grand.
[00:33:59.200 --> 00:34:02.200]   Last time I talked to you, I was like five grand.
[00:34:02.200 --> 00:34:11.200]   Yeah, with that include travel. Yeah, but I didn't sell that to you. I know, but boy, I tell you, once I saw yours, I was like, man, I don't want one.
[00:34:11.200 --> 00:34:21.200]   Yeah, you just can't help yourself sometimes, right? Good ideas. I'm glad. Well, I'm glad they were sharing ideas. So now here's another idea that you pitched to me that I just, I thought was fantastic.
[00:34:21.200 --> 00:34:32.200]   And this is another, this is a service you provide, right? So you've went ahead and signed up to be a Sola, or so, like, O scan.
[00:34:32.200 --> 00:34:43.200]   So you, you have a licensed for the software. And then you, does that, and that's all, that allows you to do scans of other people. Is that how that works as a service?
[00:34:43.200 --> 00:35:05.200]   Yeah, it's basically, this company started, well, up till COVID, they had a machine. If you look it up on the internet, they sell for about 35,000 starting and they will go up into the $40,000 range.
[00:35:05.200 --> 00:35:20.200]   And, you know, it was a console, you'd see it in a doctor's office, and they were working just before COVID, they were working on taking a process, a portion of it called inner voice where they analyze your voice.
[00:35:20.200 --> 00:35:32.200]   And they do a, do a whole analysis, emotional and physical and all this and it, they were shoehorning that down into a phone.
[00:35:32.200 --> 00:35:43.200]   And my naturopath again introduced this to me and said that he had one and, and he would bring it over to the house to show us.
[00:35:43.200 --> 00:35:53.200]   And, and so he's can't come in, I'm expecting to be carrying this big big box that I saw on the internet, and he had a little box that was the phone in it.
[00:35:53.200 --> 00:36:12.200]   And he, you know, run the scan on my wife and, and, you know, said, you know, look into that, see what you think well we, we did, and got into that and signed up for their, their subscription service, which is $149 a month.
[00:36:12.200 --> 00:36:21.200]   And being a hacker and a tech, a software guy for 35 years.
[00:36:21.200 --> 00:36:33.200]   I didn't want to use their Android device, I wanted to use my Apple device and I was basically able to hack it to where I could do that.
[00:36:33.200 --> 00:36:42.200]   And use it on my iPad, I'd like to see it on a, on a bigger screen, rather than the smaller, smaller phone screen.
[00:36:42.200 --> 00:36:55.200]   So what you do is you use a pair of a bone conducting headset, and you put this on your head, and it will run a series of scans.
[00:36:55.200 --> 00:37:09.200]   And it's absolutely remarkable, because, because of COVID, they could no longer go out and call on doctors and sell their big console unit.
[00:37:09.200 --> 00:37:20.200]   And they started quickly trying to move everything over onto a handheld device, and they've been amazingly successful at doing this.
[00:37:20.200 --> 00:37:33.200]   This is technology that came out of the Russians with, for their frequencies, the libraries of thousands and thousands of frequencies are right inside the machine.
[00:37:33.200 --> 00:37:40.200]   And what it, what it does, it scans, it will scan your, your entire body.
[00:37:40.200 --> 00:37:55.200]   One of the scans is like 3000 items in just a few minutes, and it will, it will tell you what it is at that moment, because everybody's heart should be the same frequency.
[00:37:55.200 --> 00:38:05.200]   And if it's not, they have the way to what they call optimize, they will send the correct frequency into that organ, all happening automatically.
[00:38:05.200 --> 00:38:18.200]   And you get a real report that tells you, you know, what things are in the green and what, what things are in the red, and you can run these scans repeatedly through the day.
[00:38:18.200 --> 00:38:34.200]   So I liken this to a musician who's got a guitar. And if he's ever seen that the demonstration where you have a guitar sitting on one side of a room has a microphone in front of it and another one on the other side.
[00:38:34.200 --> 00:38:54.200]   And when you pluck the string on one of the guitars, the one on the opposite side, the string that is tuned, the same note will vibrate, and it will play this down and the audience can hear that over over the loudspeakers.
[00:38:54.200 --> 00:39:04.200]   But if you take that string and you get it cranked too far out of out of pitch, it won't do anything. And that's the way our bodies work.
[00:39:04.200 --> 00:39:18.200]   So this service, what it does is that it allows you to constantly tune your body and every organ in your body, your lymph system, your blood on everything.
[00:39:18.200 --> 00:39:39.200]   And it gives you a real quick report of how it works. Now the company does sell, you know, other other things, but their key product is this subscription, which will now run on your own phone, or your own iPad, or your own, you know, laptop.
[00:39:39.200 --> 00:39:55.200]   And you just the key is you have these bone conducting headsets you see here in the picture, that you just wear over your ears. And so the, it's not going through your auditory system it's going through, it's going through the bone in your jaw.
[00:39:55.200 --> 00:40:16.200]   And to me, this, this is the starting point for anybody who's serious about body, biohacking, to be able to know what your body's doing at any time, you can just run these scans you can see, I just had a horrible head cold.
[00:40:16.200 --> 00:40:30.200]   And I use this, you know, constantly hammering, and I fight high blood sugar, I don't take anything, any medicines for it, I control totally with frequency.
[00:40:30.200 --> 00:40:43.200]   And, you know, that's why I'm very careful to not tell anybody that, you know, this is going to do this for you. This is what it does for me.
[00:40:43.200 --> 00:40:50.200]   This is my testimony is that I control my blood sugar through frequency.
[00:40:50.200 --> 00:41:05.200]   And there's two ways of doing that. One is wearing the headset doing doing the run in the scan, which can take from a little over one minute, one scan, and then another scan that takes takes four or five minutes.
[00:41:05.200 --> 00:41:13.200]   And I can see during the day, you know, how I'm doing, and if something's dripped a little bit, I can bring it right back in.
[00:41:13.200 --> 00:41:34.200]   The other thing that I do, before each meal, I do a scan, it will tell me what foods I should avoid at this time, which is, you know, great, I mean, don't eat, you know, chicken today, you know, but you're good for beef.
[00:41:34.200 --> 00:41:44.200]   And it has a whole selection. So, you know, let your food be your medicine and medicine to your food. That's the whole concept there.
[00:41:44.200 --> 00:42:03.200]   And the other thing that this does is, as it's running its scan, if you take your supplements and you put them into the system, in other words, you scan the frequency into the system.
[00:42:03.200 --> 00:42:12.200]   It will tell you what supplements you need to take the top six supplements you need to take at this moment.
[00:42:12.200 --> 00:42:26.200]   So, so it scans you, or you scan your supplements and it tells you which one you scan yourself.
[00:42:26.200 --> 00:42:36.200]   My wife was was a nutritional consultant for standard process, which is an old mainline system you see in all the chiropractors offices and naturopaths.
[00:42:36.200 --> 00:42:42.200]   So, we had all of these supplements that she had access to. So, we just scanned them all.
[00:42:42.200 --> 00:42:48.200]   And we put the frequencies of them into our light, our personal libraries.
[00:42:48.200 --> 00:42:49.200]   Oh, okay. Okay.
[00:42:49.200 --> 00:42:58.200]   So, you just take it just take one of the pills, if you put a dose, you know, if a dose is one pill, you put the pill on your screen and you scan it, just takes a few seconds.
[00:42:58.200 --> 00:43:04.200]   And then you might do us do another scan with, with two of the tablets.
[00:43:04.200 --> 00:43:09.200]   So, your body is able to tell you this is the cool thing.
[00:43:09.200 --> 00:43:12.200]   Your body is now telling you what it needs.
[00:43:12.200 --> 00:43:14.200]   Okay, so we're not guessing.
[00:43:14.200 --> 00:43:19.200]   Because, you know, we all do this. We take handfuls of tablets because we think we might.
[00:43:19.200 --> 00:43:25.200]   Every day. Yep. Yep. Yep. And we don't know what we need. We just take them all.
[00:43:25.200 --> 00:43:37.200]   And now, what are you doing? You're putting a load on your liver that, you know, this can be really heavy if you're taking a lot like we were handfuls.
[00:43:37.200 --> 00:43:46.200]   Yeah. Well, I have very expensive pee. I think if I can find a way to sell it, I probably can support the entire third world nations.
[00:43:46.200 --> 00:43:50.200]   There you go. based on how much supplements I take and pee out.
[00:43:50.200 --> 00:43:54.200]   So, it's a shotgun approach, but this is interesting.
[00:43:54.200 --> 00:43:59.200]   Okay, wait a minute. Okay, I'm sorry. So, this thing is a diagnosis tool.
[00:43:59.200 --> 00:44:09.200]   Based on a physical thing you stick on your head, but it, but can it also treat you with sending frequencies back to you like a CNR.
[00:44:09.200 --> 00:44:13.200]   So, it's both diagnostics and treatment. Okay, it's both.
[00:44:13.200 --> 00:44:16.200]   Can you do that? Yes.
[00:44:16.200 --> 00:44:18.200]   Oh, how do you do that?
[00:44:18.200 --> 00:44:26.200]   Well, during COVID, I told the story of my grandson, who was in intensive care, they were trying to kill him at the hospital.
[00:44:26.200 --> 00:44:34.200]   Yeah, and all that. And they're saying, you know, we were, we were sending all the love we could to him.
[00:44:34.200 --> 00:44:36.200]   Totally remotely.
[00:44:36.200 --> 00:44:43.200]   So, it works the same way as your Leela, where you could have picture, you put a picture of them in the cube and.
[00:44:43.200 --> 00:44:44.200]   Oh, okay.
[00:44:44.200 --> 00:44:48.200]   This, they call Sephi subtle energy frequency imprinting.
[00:44:48.200 --> 00:44:49.200]   Okay.
[00:44:49.200 --> 00:44:53.200]   And so, you've got all these menus and all the different.
[00:44:53.200 --> 00:45:01.200]   You can make all your own custom blends for each of each of your, your clients.
[00:45:01.200 --> 00:45:03.200]   Oh, for yourself, your family members.
[00:45:03.200 --> 00:45:04.200]   That's really cool.
[00:45:04.200 --> 00:45:14.200]   So, so this is part of your service, then, because, okay, so my first thought was when you mentioned this to me before was, I just don't have 150 bucks a month.
[00:45:14.200 --> 00:45:24.200]   You know, and so, but so if you were to like, if someone were to approach you and say, Hey, I want to join your, your, your membership thing, and then what would you charge them?
[00:45:24.200 --> 00:45:26.200]   I get, or is it just all donation?
[00:45:26.200 --> 00:45:33.200]   Well, if we have a, we have a, we have a suggested and there's different scans, but, you know, it's good.
[00:45:33.200 --> 00:45:38.200]   You know, it could be from 25 to up to $100.
[00:45:38.200 --> 00:45:40.200]   Okay, as the suggested.
[00:45:40.200 --> 00:45:41.200]   Okay.
[00:45:41.200 --> 00:45:42.200]   All right.
[00:45:42.200 --> 00:45:52.200]   Our, honestly, our real goal is to get most people what they'll do is they will have that first scan then.
[00:45:52.200 --> 00:45:53.200]   Right.
[00:45:53.200 --> 00:46:00.200]   And, and, and hopefully they've had the kind of experience that many of ours have had where it was just like.
[00:46:00.200 --> 00:46:04.200]   Within hours, their condition changes.
[00:46:04.200 --> 00:46:12.200]   And, and so now they want to look into doing this themselves because by the time you come to us.
[00:46:12.200 --> 00:46:19.200]   You know, a couple times a month to have a scan done, you've just got your own machine.
[00:46:19.200 --> 00:46:24.200]   And because this is sold, sold through affiliate marketing marketing network marketing.
[00:46:24.200 --> 00:46:29.200]   You get, for every person that you have signed up, you make $50 a month.
[00:46:29.200 --> 00:46:32.200]   So three people and now this is paid for.
[00:46:32.200 --> 00:46:33.200]   Okay.
[00:46:33.200 --> 00:46:47.200]   But, but the real thing that pays for it is we typically would spend somewhere in the neighborhood of $600 a month on supplements, sometimes more.
[00:46:47.200 --> 00:46:48.200]   Yeah.
[00:46:48.200 --> 00:46:49.200]   Yeah.
[00:46:49.200 --> 00:46:50.200]   It's not hard to do.
[00:46:50.200 --> 00:46:53.200]   You know, it's easy.
[00:46:53.200 --> 00:47:00.200]   And now we have found, you know, we were immediately we found that we cut that in half.
[00:47:00.200 --> 00:47:03.200]   So right there, the system paid for itself.
[00:47:03.200 --> 00:47:04.200]   It's a new brainer.
[00:47:04.200 --> 00:47:05.200]   Yeah.
[00:47:05.200 --> 00:47:05.200]   Yeah.
[00:47:05.200 --> 00:47:06.200]   Cool.
[00:47:06.200 --> 00:47:06.200]   Okay.
[00:47:06.200 --> 00:47:07.200]   Okay.
[00:47:07.200 --> 00:47:15.200]   So you're, so you're an affiliate for the cert, you know, for the, the, so it's hardware and subscription, right?
[00:47:15.200 --> 00:47:17.200]   And you're an affiliate for that.
[00:47:17.200 --> 00:47:28.200]   But if people don't want to go through all of that and they just want to try it, then they can go to you and you could run a, you could run a scan on them and, and produce a report. And you've actually sent me reports.
[00:47:28.200 --> 00:47:32.200]   I won't pull one up, but it's a very intensive report.
[00:47:32.200 --> 00:47:35.200]   I'm going to see why you sent me so many samples.
[00:47:35.200 --> 00:47:41.200]   Let me just see if I can find one just to show it what it looks like.
[00:47:41.200 --> 00:47:49.200]   Yeah, I'll scan. Here we go. Classic vitals report. So I'll just pull this puppy up.
[00:47:49.200 --> 00:47:54.200]   People can kind of see what so it does put out a pretty big report.
[00:47:54.200 --> 00:48:00.200]   And there's all your foods, all the different foods, green, good, red out. Okay.
[00:48:00.200 --> 00:48:03.200]   So today, bad day for sheet milk. Okay, good to know.
[00:48:03.200 --> 00:48:13.200]   And the only thing you're, the only thing that you paid much attention to is what are called double reds where they're both red before and after like this one right here.
[00:48:13.200 --> 00:48:15.200]   Don't eat the stachios to it.
[00:48:15.200 --> 00:48:16.200]   The stachios.
[00:48:16.200 --> 00:48:17.200]   Okay.
[00:48:17.200 --> 00:48:23.200]   So what happens is you learn about your body and, and you, you know, the stachio blood.
[00:48:23.200 --> 00:48:25.200]   This is this is blood.
[00:48:25.200 --> 00:48:32.200]   So blood too. So you get all these different analysis on your blood quality or blood.
[00:48:32.200 --> 00:48:35.200]   And it's educational.
[00:48:35.200 --> 00:48:44.200]   I didn't, I didn't know what this stuff was when I got this meridians gastrointestinal functions.
[00:48:44.200 --> 00:48:46.200]   It does all your meridians.
[00:48:46.200 --> 00:48:48.200]   There's your, your chakras.
[00:48:48.200 --> 00:48:54.200]   So right here, your nutritional analysis is where it's going to basically tell you.
[00:48:54.200 --> 00:48:55.200]   Like.
[00:48:55.200 --> 00:48:59.200]   So when it says something like this selenium in, in, right.
[00:48:59.200 --> 00:49:02.200]   Does that mean you should be taking selenium today?
[00:49:02.200 --> 00:49:04.200]   No, that means that everything's good.
[00:49:04.200 --> 00:49:05.200]   Oh, they're good.
[00:49:05.200 --> 00:49:06.200]   Okay.
[00:49:06.200 --> 00:49:09.200]   So the, you're deficient in.
[00:49:09.200 --> 00:49:11.200]   Double outs are what you want.
[00:49:11.200 --> 00:49:12.200]   Okay.
[00:49:12.200 --> 00:49:13.200]   Okay.
[00:49:13.200 --> 00:49:14.200]   So here we go.
[00:49:14.200 --> 00:49:16.200]   Here's a double out on B three.
[00:49:16.200 --> 00:49:17.200]   Right.
[00:49:17.200 --> 00:49:18.200]   Okay.
[00:49:18.200 --> 00:49:23.200]   Oh, this is, so you're basically running a scan on yourself every day and only taking supplements.
[00:49:23.200 --> 00:49:26.200]   That your body's telling you it needs.
[00:49:26.200 --> 00:49:29.200]   So like today would be, you'd only take niacin today.
[00:49:29.200 --> 00:49:31.200]   Is that kind of how you would do it?
[00:49:31.200 --> 00:49:38.200]   Well, no, actually when it runs, this is, this is called the Bitals report, but it looks at everything.
[00:49:38.200 --> 00:49:45.200]   So, um, so intensely that it'll give you the top six things that you should.
[00:49:45.200 --> 00:49:47.200]   You should consider taking out.
[00:49:47.200 --> 00:49:49.200]   That was this other picture.
[00:49:49.200 --> 00:49:49.200]   Okay.
[00:49:49.200 --> 00:49:51.200]   So that's this guy right here.
[00:49:51.200 --> 00:49:52.200]   So let me show.
[00:49:52.200 --> 00:49:53.200]   Okay.
[00:49:53.200 --> 00:49:54.200]   So this is what you get.
[00:49:54.200 --> 00:49:57.040]   Let me just show, make sure people can see what that looks like.
[00:49:57.040 --> 00:49:58.600]   So this is the top six.
[00:49:58.600 --> 00:50:01.320]   So it gives you, and this is in the app, right?
[00:50:01.320 --> 00:50:03.800]   So they'll just tell you today, you need these.
[00:50:03.800 --> 00:50:05.200]   And then it's that simple.
[00:50:05.200 --> 00:50:06.200]   Wow.
[00:50:06.200 --> 00:50:10.440]   And see the number, even the number of capsules, like you should take two capsules, uh, two
[00:50:10.440 --> 00:50:22.320]   mic, uh, three of l theanine, uh, two of magnesium orate, uh, the back says a liquid supplement
[00:50:22.320 --> 00:50:29.840]   that is made by my naturopath friend, um, blood sugar balance, one dropper fall, and
[00:50:29.840 --> 00:50:37.120]   uh, some potassium iodide, um, and it's however you put it into this, to the library is what
[00:50:37.120 --> 00:50:38.120]   it feeds back.
[00:50:38.120 --> 00:50:42.080]   So, okay, it'll look and say, okay, well, you know, do you need one?
[00:50:42.080 --> 00:50:44.840]   No, you need three, three capsules.
[00:50:44.840 --> 00:50:45.840]   Okay.
[00:50:45.840 --> 00:50:46.840]   Okay.
[00:50:46.840 --> 00:50:49.680]   So you tell it what you have in your cabinet and it'll tell you what.
[00:50:49.680 --> 00:50:50.680]   Right.
[00:50:50.680 --> 00:50:51.680]   Yeah.
[00:50:51.680 --> 00:50:52.680]   Cool.
[00:50:52.680 --> 00:50:53.680]   Okay.
[00:50:53.680 --> 00:50:56.600]   So, so what we've done here, it's just like with a Leela cube.
[00:50:56.600 --> 00:51:03.080]   We just take this, take the supplements and we put them, we put them in a, I put them
[00:51:03.080 --> 00:51:08.520]   in a little shot glass instead of on top of my, my phone or my iPad and run a scan, it
[00:51:08.520 --> 00:51:10.920]   takes just a few, a few seconds.
[00:51:10.920 --> 00:51:15.320]   And now it permanently is in my library.
[00:51:15.320 --> 00:51:18.080]   And anytime in the future, I, I need that frequency.
[00:51:18.080 --> 00:51:21.720]   It looks and sees you got that or I need to optimize with it.
[00:51:21.720 --> 00:51:23.720]   It'll, it'll do that for you too.
[00:51:23.720 --> 00:51:24.720]   Oh, that's awesome.
[00:51:24.720 --> 00:51:25.720]   You got it.
[00:51:25.720 --> 00:51:26.720]   You have to make this.
[00:51:26.720 --> 00:51:27.720]   Oh man.
[00:51:27.720 --> 00:51:29.800]   You're talking me into buying another thing, Rick.
[00:51:29.800 --> 00:51:30.800]   Rich.
[00:51:30.800 --> 00:51:31.800]   Sorry.
[00:51:31.800 --> 00:51:32.800]   Oh, okay.
[00:51:32.800 --> 00:51:38.760]   But now, you know, no, because as a biohacker, my biggest Achilles heel as a biohacker is
[00:51:38.760 --> 00:51:45.520]   I don't have a kick butt diagnostic tool by which to direct my decision making.
[00:51:45.520 --> 00:51:48.080]   I wouldn't get a deck of all, but I'm horrible.
[00:51:48.080 --> 00:51:53.320]   I got this really bad habit where I buy gizmos and they go on the shelf and I just got to
[00:51:53.320 --> 00:51:57.280]   get off my butt and learn how to use my deck of all because that's what I got it for.
[00:51:57.280 --> 00:52:01.760]   I just, anyway, my wife is, and I can talk to my wife.
[00:52:01.760 --> 00:52:05.920]   But she do it too.
[00:52:05.920 --> 00:52:13.320]   Well, my wife is, my wife is absolutely non techie.
[00:52:13.320 --> 00:52:14.920]   She hates technology.
[00:52:14.920 --> 00:52:15.920]   All right.
[00:52:15.920 --> 00:52:16.920]   Yeah.
[00:52:16.920 --> 00:52:20.920]   I mean, she'll go under the web, but she hates, I mean, if it's, if it's not working perfectly,
[00:52:20.920 --> 00:52:24.080]   you know, she's not using it and easy.
[00:52:24.080 --> 00:52:32.440]   She would fight you if you try to take this from her, she loves it.
[00:52:32.440 --> 00:52:38.520]   And it's like it's number one to know what your condition is because your body will tell
[00:52:38.520 --> 00:52:41.520]   you what it needs if it's got a way to talk to you.
[00:52:41.520 --> 00:52:48.160]   And this is the way that your body can give you feedback, which is absolutely amazing.
[00:52:48.160 --> 00:52:54.480]   And then to think of not only feedback, it can give you therapy because it runs these frequencies
[00:52:54.480 --> 00:52:57.000]   automatically for you.
[00:52:57.000 --> 00:53:01.480]   Well, you know, that's why that's why I actually went back back in the day I went and got the
[00:53:01.480 --> 00:53:07.640]   full spooky to jet when they came out with the new generator, the Gen X kit because of
[00:53:07.640 --> 00:53:12.360]   that feature of, yes, but it's all in the world of rife, not, not, not, you know, because
[00:53:12.360 --> 00:53:17.600]   this is beyond rife, but, but in the world of the rife technology, you know, it's spooky
[00:53:17.600 --> 00:53:21.200]   to has a biofeedback program.
[00:53:21.200 --> 00:53:22.760]   And it also has the treatment, right?
[00:53:22.760 --> 00:53:27.040]   But then what I, what I discovered over time and nothing, I'm not dishing the spooky
[00:53:27.040 --> 00:53:34.600]   two guys, but even John White of spooky to admits that his biofeedback is not very accurate,
[00:53:34.600 --> 00:53:38.760]   you know, and, and because every time you run it, you get different results as to what,
[00:53:38.760 --> 00:53:40.200]   what the problem is.
[00:53:40.200 --> 00:53:41.200]   So and die.
[00:53:41.200 --> 00:53:42.560]   So diagnostics is critical.
[00:53:42.560 --> 00:53:46.320]   That's why I went and got, I got, I have that and there's, I just decided not to bother
[00:53:46.320 --> 00:53:47.320]   with it.
[00:53:47.320 --> 00:53:50.560]   And cause I tried it a couple of times and I kept getting different results with spooky
[00:53:50.560 --> 00:53:55.000]   two, then I tried a decavole, but I'm just progressing.
[00:53:55.000 --> 00:53:59.240]   So, you know, but this sounds like a really, really great alternative, especially since
[00:53:59.240 --> 00:54:02.240]   you're, you're giving right now testimony that it works.
[00:54:02.240 --> 00:54:06.840]   But hey, I'm looking at just, but I'm looking at something on the, on the report.
[00:54:06.840 --> 00:54:11.960]   So this thing will tell you if you've got a certain kind of bacteria or, or parasite
[00:54:11.960 --> 00:54:18.600]   because right here it's out out Michael, Michael Plasma, Genesis, right for genus.
[00:54:18.600 --> 00:54:22.200]   So this means that it'll identify a particular parasite.
[00:54:22.200 --> 00:54:23.200]   Yeah.
[00:54:23.200 --> 00:54:25.560]   Ooh, I didn't know that.
[00:54:25.560 --> 00:54:26.560]   Absolutely.
[00:54:26.560 --> 00:54:27.560]   And I use that.
[00:54:27.560 --> 00:54:28.560]   Funguses, toxins, minerals.
[00:54:28.560 --> 00:54:29.560]   Go ahead.
[00:54:29.560 --> 00:54:30.560]   Sorry.
[00:54:30.560 --> 00:54:37.320]   And on I track, I track how many double reds that I have parasites, yeah, because parasites
[00:54:37.320 --> 00:54:44.360]   are a big deal and, and of course bacteria, but the parasites are really what my wife
[00:54:44.360 --> 00:54:49.040]   and I have been focusing on for the, probably, probably the last year.
[00:54:49.040 --> 00:54:52.920]   And you know, when you, when we started with this, we had all these double reds and we
[00:54:52.920 --> 00:54:55.560]   were just like, oh, this is awful.
[00:54:55.560 --> 00:55:02.020]   But now it's down to if you have one or two and then the next day, they're gone.
[00:55:02.020 --> 00:55:07.700]   So, yeah, this is a sample report of you right back in January, you shared me?
[00:55:07.700 --> 00:55:08.700]   Okay.
[00:55:08.700 --> 00:55:14.340]   So right back then it showed that you had a respiratory, something virus, sin, sin.
[00:55:14.340 --> 00:55:15.340]   Yeah.
[00:55:15.340 --> 00:55:17.020]   And the next day you probably had nothing.
[00:55:17.020 --> 00:55:18.020]   Oh, yeah.
[00:55:18.020 --> 00:55:22.700]   But I may have, I may have been, I may have, the program may have said, Hey, you need some
[00:55:22.700 --> 00:55:23.700]   fen den.
[00:55:23.700 --> 00:55:24.700]   Yeah.
[00:55:24.700 --> 00:55:29.460]   You know, and, and so, you know, it took fen den.
[00:55:29.460 --> 00:55:35.080]   So typically what, what we'll do is we'll try a supplement, just the physical supplement
[00:55:35.080 --> 00:55:36.780]   and we'll put it in there.
[00:55:36.780 --> 00:55:39.260]   And if we like it, we don't buy it anymore.
[00:55:39.260 --> 00:55:48.760]   We just copy it and I use a, I use, I use the Lelec cube, I use a, is the quantum block
[00:55:48.760 --> 00:55:49.760]   block.
[00:55:49.760 --> 00:55:50.760]   Yeah.
[00:55:50.760 --> 00:55:56.100]   And I use the block and I will, I, when you did the video on how to make new frequencies
[00:55:56.100 --> 00:56:02.020]   and everything on info pathenol that, that just triggered so much in me.
[00:56:02.020 --> 00:56:06.300]   And I thought, Oh, I'm going to, I'm going to convert every one of these supplements
[00:56:06.300 --> 00:56:07.300]   to a frequency.
[00:56:07.300 --> 00:56:13.940]   Then I'm going to use that frequency card, aluminum card like you use to make my water
[00:56:13.940 --> 00:56:15.140]   supplements.
[00:56:15.140 --> 00:56:21.860]   So it actually takes about 30 seconds for me to make my supplements from water.
[00:56:21.860 --> 00:56:23.420]   That's what we got here.
[00:56:23.420 --> 00:56:24.420]   Okay.
[00:56:24.420 --> 00:56:29.060]   First question, how long have you been doing this since, how long have, how long has it
[00:56:29.060 --> 00:56:36.000]   been since you switched from physical bills, one year last year, so you're, and now you're,
[00:56:36.000 --> 00:56:41.340]   so basically you, you've switched from physical supplements to the frequency of supplements.
[00:56:41.340 --> 00:56:42.340]   Right?
[00:56:42.340 --> 00:56:43.340]   Yes.
[00:56:43.340 --> 00:56:44.340]   Absolutely.
[00:56:44.340 --> 00:56:49.220]   And, and so you solely take the frequency of a supplement in place of physical and you're
[00:56:49.220 --> 00:56:53.600]   using AO scan to track your results.
[00:56:53.600 --> 00:56:54.600]   Yeah.
[00:56:54.600 --> 00:57:01.500]   And AO scan is saying you are doing quite well, ie the frequencies are helping or, or, or,
[00:57:01.500 --> 00:57:06.980]   or else you would be one year later severely deficient and numerous, especially your age,
[00:57:06.980 --> 00:57:07.980]   nothing about your age.
[00:57:07.980 --> 00:57:08.980]   Yeah.
[00:57:08.980 --> 00:57:12.780]   As I get older, I have way more issues every single day of my life.
[00:57:12.780 --> 00:57:16.820]   If I, I can actually notice if I stopped taking probiotics for a couple of weeks.
[00:57:16.820 --> 00:57:17.820]   Right.
[00:57:17.820 --> 00:57:18.820]   Yeah.
[00:57:18.820 --> 00:57:25.740]   So, you know, you, you have hit on one of the biggest questions of the Leila Q community.
[00:57:25.740 --> 00:57:26.740]   Right.
[00:57:26.740 --> 00:57:32.420]   Where so many people have come in and say, Hey, can I just, you know, uh, where the, you
[00:57:32.420 --> 00:57:33.580]   know, the heel capsule, right?
[00:57:33.580 --> 00:57:36.100]   Which has got all those, you know, the bio, neutral bio base.
[00:57:36.100 --> 00:57:40.580]   I think it's got, I don't know, like 80 something different supplement frequencies in it and
[00:57:40.580 --> 00:57:46.300]   people always ask, Hey, can I just wear this instead of taking the physical and save myself
[00:57:46.300 --> 00:57:47.660]   hundreds of dollars?
[00:57:47.660 --> 00:57:52.940]   And my answer has always been, we don't know, we just don't know, but you're someone who
[00:57:52.940 --> 00:57:55.780]   actually just tested this and you're going strong.
